# x,y,e
382.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0013_001157.png,assets/sample_data_for_grid_1k/waves/0013_001157.wav
382.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0013_001170.png,assets/sample_data_for_grid_1k/waves/0013_001170.wav
397.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0013_001177.png,assets/sample_data_for_grid_1k/waves/0013_001177.wav
352.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0013_001178.png,assets/sample_data_for_grid_1k/waves/0013_001178.wav
397.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0013_001179.png,assets/sample_data_for_grid_1k/waves/0013_001179.wav
352.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0013_001182.png,assets/sample_data_for_grid_1k/waves/0013_001182.wav
367.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0013_001202.png,assets/sample_data_for_grid_1k/waves/0013_001202.wav
352.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0013_001216.png,assets/sample_data_for_grid_1k/waves/0013_001216.wav
352.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0013_001234.png,assets/sample_data_for_grid_1k/waves/0013_001234.wav
382.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0013_001253.png,assets/sample_data_for_grid_1k/waves/0013_001253.wav
397.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0013_001264.png,assets/sample_data_for_grid_1k/waves/0013_001264.wav
337.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0013_001275.png,assets/sample_data_for_grid_1k/waves/0013_001275.wav
337.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0013_001296.png,assets/sample_data_for_grid_1k/waves/0013_001296.wav
337.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0013_001300.png,assets/sample_data_for_grid_1k/waves/0013_001300.wav
397.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0013_001306.png,assets/sample_data_for_grid_1k/waves/0013_001306.wav
397.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0013_001332.png,assets/sample_data_for_grid_1k/waves/0013_001332.wav
412.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0013_001337.png,assets/sample_data_for_grid_1k/waves/0013_001337.wav
412.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0013_001352.png,assets/sample_data_for_grid_1k/waves/0013_001352.wav
367.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0013_001366.png,assets/sample_data_for_grid_1k/waves/0013_001366.wav
412.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0013_001369.png,assets/sample_data_for_grid_1k/waves/0013_001369.wav
322.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0014_001118.png,assets/sample_data_for_grid_1k/waves/0014_001118.wav
337.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0014_001121.png,assets/sample_data_for_grid_1k/waves/0014_001121.wav
322.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0014_001141.png,assets/sample_data_for_grid_1k/waves/0014_001141.wav
307.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0014_001149.png,assets/sample_data_for_grid_1k/waves/0014_001149.wav
307.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0014_001154.png,assets/sample_data_for_grid_1k/waves/0014_001154.wav
322.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0014_001171.png,assets/sample_data_for_grid_1k/waves/0014_001171.wav
307.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0014_001184.png,assets/sample_data_for_grid_1k/waves/0014_001184.wav
322.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0014_001199.png,assets/sample_data_for_grid_1k/waves/0014_001199.wav
337.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0014_001207.png,assets/sample_data_for_grid_1k/waves/0014_001207.wav
352.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0014_001223.png,assets/sample_data_for_grid_1k/waves/0014_001223.wav
307.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0014_001233.png,assets/sample_data_for_grid_1k/waves/0014_001233.wav
292.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0014_001264.png,assets/sample_data_for_grid_1k/waves/0014_001264.wav
337.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0014_001265.png,assets/sample_data_for_grid_1k/waves/0014_001265.wav
322.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0014_001277.png,assets/sample_data_for_grid_1k/waves/0014_001277.wav
292.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0014_001282.png,assets/sample_data_for_grid_1k/waves/0014_001282.wav
307.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0014_001312.png,assets/sample_data_for_grid_1k/waves/0014_001312.wav
352.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0014_001335.png,assets/sample_data_for_grid_1k/waves/0014_001335.wav
337.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0014_001353.png,assets/sample_data_for_grid_1k/waves/0014_001353.wav
322.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0014_001363.png,assets/sample_data_for_grid_1k/waves/0014_001363.wav
292.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0014_001379.png,assets/sample_data_for_grid_1k/waves/0014_001379.wav
292.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0014_001392.png,assets/sample_data_for_grid_1k/waves/0014_001392.wav
292.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0014_001393.png,assets/sample_data_for_grid_1k/waves/0014_001393.wav
307.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0014_001397.png,assets/sample_data_for_grid_1k/waves/0014_001397.wav
277.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0016_001128.png,assets/sample_data_for_grid_1k/waves/0016_001128.wav
277.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0016_001134.png,assets/sample_data_for_grid_1k/waves/0016_001134.wav
262.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0016_001137.png,assets/sample_data_for_grid_1k/waves/0016_001137.wav
277.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0016_001138.png,assets/sample_data_for_grid_1k/waves/0016_001138.wav
262.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0016_001148.png,assets/sample_data_for_grid_1k/waves/0016_001148.wav
262.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0016_001154.png,assets/sample_data_for_grid_1k/waves/0016_001154.wav
277.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0016_001186.png,assets/sample_data_for_grid_1k/waves/0016_001186.wav
277.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0016_001193.png,assets/sample_data_for_grid_1k/waves/0016_001193.wav
262.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0016_001205.png,assets/sample_data_for_grid_1k/waves/0016_001205.wav
292.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0016_001224.png,assets/sample_data_for_grid_1k/waves/0016_001224.wav
262.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0016_001241.png,assets/sample_data_for_grid_1k/waves/0016_001241.wav
307.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0016_001257.png,assets/sample_data_for_grid_1k/waves/0016_001257.wav
277.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0016_001262.png,assets/sample_data_for_grid_1k/waves/0016_001262.wav
247.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0016_001270.png,assets/sample_data_for_grid_1k/waves/0016_001270.wav
262.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0016_001278.png,assets/sample_data_for_grid_1k/waves/0016_001278.wav
292.0,247.0,sad,assets/sample_data_for_grid_1k/mels/0016_001285.png,assets/sample_data_for_grid_1k/waves/0016_001285.wav
292.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0016_001296.png,assets/sample_data_for_grid_1k/waves/0016_001296.wav
247.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0016_001314.png,assets/sample_data_for_grid_1k/waves/0016_001314.wav
247.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0016_001318.png,assets/sample_data_for_grid_1k/waves/0016_001318.wav
307.0,247.0,sad,assets/sample_data_for_grid_1k/mels/0016_001329.png,assets/sample_data_for_grid_1k/waves/0016_001329.wav
247.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0016_001332.png,assets/sample_data_for_grid_1k/waves/0016_001332.wav
277.0,247.0,sad,assets/sample_data_for_grid_1k/mels/0016_001340.png,assets/sample_data_for_grid_1k/waves/0016_001340.wav
277.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0016_001347.png,assets/sample_data_for_grid_1k/waves/0016_001347.wav
247.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0016_001382.png,assets/sample_data_for_grid_1k/waves/0016_001382.wav
322.0,247.0,sad,assets/sample_data_for_grid_1k/mels/0016_001390.png,assets/sample_data_for_grid_1k/waves/0016_001390.wav
292.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0016_001397.png,assets/sample_data_for_grid_1k/waves/0016_001397.wav
247.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0016_001398.png,assets/sample_data_for_grid_1k/waves/0016_001398.wav
292.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0017_001114.png,assets/sample_data_for_grid_1k/waves/0017_001114.wav
292.0,97.0,sad,assets/sample_data_for_grid_1k/mels/0017_001124.png,assets/sample_data_for_grid_1k/waves/0017_001124.wav
307.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0017_001162.png,assets/sample_data_for_grid_1k/waves/0017_001162.wav
307.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0017_001168.png,assets/sample_data_for_grid_1k/waves/0017_001168.wav
277.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0017_001178.png,assets/sample_data_for_grid_1k/waves/0017_001178.wav
307.0,97.0,sad,assets/sample_data_for_grid_1k/mels/0017_001182.png,assets/sample_data_for_grid_1k/waves/0017_001182.wav
292.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0017_001183.png,assets/sample_data_for_grid_1k/waves/0017_001183.wav
322.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0017_001202.png,assets/sample_data_for_grid_1k/waves/0017_001202.wav
322.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0017_001223.png,assets/sample_data_for_grid_1k/waves/0017_001223.wav
322.0,97.0,sad,assets/sample_data_for_grid_1k/mels/0017_001239.png,assets/sample_data_for_grid_1k/waves/0017_001239.wav
307.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0017_001240.png,assets/sample_data_for_grid_1k/waves/0017_001240.wav
277.0,67.0,sad,assets/sample_data_for_grid_1k/mels/0017_001249.png,assets/sample_data_for_grid_1k/waves/0017_001249.wav
337.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0017_001266.png,assets/sample_data_for_grid_1k/waves/0017_001266.wav
337.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0017_001274.png,assets/sample_data_for_grid_1k/waves/0017_001274.wav
322.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0017_001312.png,assets/sample_data_for_grid_1k/waves/0017_001312.wav
337.0,97.0,sad,assets/sample_data_for_grid_1k/mels/0017_001326.png,assets/sample_data_for_grid_1k/waves/0017_001326.wav
352.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0017_001364.png,assets/sample_data_for_grid_1k/waves/0017_001364.wav
352.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0017_001373.png,assets/sample_data_for_grid_1k/waves/0017_001373.wav
337.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0017_001397.png,assets/sample_data_for_grid_1k/waves/0017_001397.wav
232.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0018_001119.png,assets/sample_data_for_grid_1k/waves/0018_001119.wav
232.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0018_001120.png,assets/sample_data_for_grid_1k/waves/0018_001120.wav
232.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0018_001162.png,assets/sample_data_for_grid_1k/waves/0018_001162.wav
232.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0018_001175.png,assets/sample_data_for_grid_1k/waves/0018_001175.wav
217.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0018_001219.png,assets/sample_data_for_grid_1k/waves/0018_001219.wav
217.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0018_001220.png,assets/sample_data_for_grid_1k/waves/0018_001220.wav
217.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0018_001225.png,assets/sample_data_for_grid_1k/waves/0018_001225.wav
217.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0018_001247.png,assets/sample_data_for_grid_1k/waves/0018_001247.wav
217.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0018_001260.png,assets/sample_data_for_grid_1k/waves/0018_001260.wav
202.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0018_001269.png,assets/sample_data_for_grid_1k/waves/0018_001269.wav
232.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0018_001270.png,assets/sample_data_for_grid_1k/waves/0018_001270.wav
202.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0018_001273.png,assets/sample_data_for_grid_1k/waves/0018_001273.wav
202.0,187.0,sad,assets/sample_data_for_grid_1k/mels/0018_001308.png,assets/sample_data_for_grid_1k/waves/0018_001308.wav
202.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0018_001326.png,assets/sample_data_for_grid_1k/waves/0018_001326.wav
217.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0018_001341.png,assets/sample_data_for_grid_1k/waves/0018_001341.wav
202.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0018_001352.png,assets/sample_data_for_grid_1k/waves/0018_001352.wav
202.0,202.0,sad,assets/sample_data_for_grid_1k/mels/0018_001365.png,assets/sample_data_for_grid_1k/waves/0018_001365.wav
232.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0018_001377.png,assets/sample_data_for_grid_1k/waves/0018_001377.wav
187.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0018_001384.png,assets/sample_data_for_grid_1k/waves/0018_001384.wav
202.0,217.0,sad,assets/sample_data_for_grid_1k/mels/0018_001394.png,assets/sample_data_for_grid_1k/waves/0018_001394.wav
217.0,232.0,sad,assets/sample_data_for_grid_1k/mels/0018_001395.png,assets/sample_data_for_grid_1k/waves/0018_001395.wav
367.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0019_001112.png,assets/sample_data_for_grid_1k/waves/0019_001112.wav
367.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0019_001123.png,assets/sample_data_for_grid_1k/waves/0019_001123.wav
382.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0019_001135.png,assets/sample_data_for_grid_1k/waves/0019_001135.wav
352.0,97.0,sad,assets/sample_data_for_grid_1k/mels/0019_001138.png,assets/sample_data_for_grid_1k/waves/0019_001138.wav
367.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0019_001141.png,assets/sample_data_for_grid_1k/waves/0019_001141.wav
382.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0019_001150.png,assets/sample_data_for_grid_1k/waves/0019_001150.wav
337.0,247.0,sad,assets/sample_data_for_grid_1k/mels/0019_001155.png,assets/sample_data_for_grid_1k/waves/0019_001155.wav
382.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0019_001163.png,assets/sample_data_for_grid_1k/waves/0019_001163.wav
367.0,97.0,sad,assets/sample_data_for_grid_1k/mels/0019_001164.png,assets/sample_data_for_grid_1k/waves/0019_001164.wav
262.0,247.0,sad,assets/sample_data_for_grid_1k/mels/0019_001191.png,assets/sample_data_for_grid_1k/waves/0019_001191.wav
352.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0019_001195.png,assets/sample_data_for_grid_1k/waves/0019_001195.wav
397.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0019_001211.png,assets/sample_data_for_grid_1k/waves/0019_001211.wav
382.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0019_001238.png,assets/sample_data_for_grid_1k/waves/0019_001238.wav
352.0,247.0,sad,assets/sample_data_for_grid_1k/mels/0019_001274.png,assets/sample_data_for_grid_1k/waves/0019_001274.wav
307.0,67.0,sad,assets/sample_data_for_grid_1k/mels/0019_001277.png,assets/sample_data_for_grid_1k/waves/0019_001277.wav
397.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0019_001303.png,assets/sample_data_for_grid_1k/waves/0019_001303.wav
397.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0019_001316.png,assets/sample_data_for_grid_1k/waves/0019_001316.wav
307.0,262.0,sad,assets/sample_data_for_grid_1k/mels/0019_001340.png,assets/sample_data_for_grid_1k/waves/0019_001340.wav
322.0,262.0,sad,assets/sample_data_for_grid_1k/mels/0019_001341.png,assets/sample_data_for_grid_1k/waves/0019_001341.wav
382.0,97.0,sad,assets/sample_data_for_grid_1k/mels/0019_001350.png,assets/sample_data_for_grid_1k/waves/0019_001350.wav
247.0,247.0,sad,assets/sample_data_for_grid_1k/mels/0019_001351.png,assets/sample_data_for_grid_1k/waves/0019_001351.wav
367.0,247.0,sad,assets/sample_data_for_grid_1k/mels/0019_001353.png,assets/sample_data_for_grid_1k/waves/0019_001353.wav
292.0,262.0,sad,assets/sample_data_for_grid_1k/mels/0019_001358.png,assets/sample_data_for_grid_1k/waves/0019_001358.wav
337.0,262.0,sad,assets/sample_data_for_grid_1k/mels/0019_001367.png,assets/sample_data_for_grid_1k/waves/0019_001367.wav
397.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0020_001118.png,assets/sample_data_for_grid_1k/waves/0020_001118.wav
412.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0020_001122.png,assets/sample_data_for_grid_1k/waves/0020_001122.wav
412.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0020_001129.png,assets/sample_data_for_grid_1k/waves/0020_001129.wav
367.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0020_001146.png,assets/sample_data_for_grid_1k/waves/0020_001146.wav
397.0,97.0,sad,assets/sample_data_for_grid_1k/mels/0020_001158.png,assets/sample_data_for_grid_1k/waves/0020_001158.wav
412.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0020_001160.png,assets/sample_data_for_grid_1k/waves/0020_001160.wav
382.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0020_001165.png,assets/sample_data_for_grid_1k/waves/0020_001165.wav
412.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0020_001173.png,assets/sample_data_for_grid_1k/waves/0020_001173.wav
412.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0020_001183.png,assets/sample_data_for_grid_1k/waves/0020_001183.wav
352.0,67.0,sad,assets/sample_data_for_grid_1k/mels/0020_001219.png,assets/sample_data_for_grid_1k/waves/0020_001219.wav
427.0,142.0,sad,assets/sample_data_for_grid_1k/mels/0020_001231.png,assets/sample_data_for_grid_1k/waves/0020_001231.wav
337.0,67.0,sad,assets/sample_data_for_grid_1k/mels/0020_001233.png,assets/sample_data_for_grid_1k/waves/0020_001233.wav
397.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0020_001240.png,assets/sample_data_for_grid_1k/waves/0020_001240.wav
427.0,157.0,sad,assets/sample_data_for_grid_1k/mels/0020_001248.png,assets/sample_data_for_grid_1k/waves/0020_001248.wav
322.0,67.0,sad,assets/sample_data_for_grid_1k/mels/0020_001259.png,assets/sample_data_for_grid_1k/waves/0020_001259.wav
367.0,67.0,sad,assets/sample_data_for_grid_1k/mels/0020_001264.png,assets/sample_data_for_grid_1k/waves/0020_001264.wav
412.0,97.0,sad,assets/sample_data_for_grid_1k/mels/0020_001269.png,assets/sample_data_for_grid_1k/waves/0020_001269.wav
427.0,127.0,sad,assets/sample_data_for_grid_1k/mels/0020_001272.png,assets/sample_data_for_grid_1k/waves/0020_001272.wav
382.0,67.0,sad,assets/sample_data_for_grid_1k/mels/0020_001276.png,assets/sample_data_for_grid_1k/waves/0020_001276.wav
292.0,67.0,sad,assets/sample_data_for_grid_1k/mels/0020_001281.png,assets/sample_data_for_grid_1k/waves/0020_001281.wav
427.0,112.0,sad,assets/sample_data_for_grid_1k/mels/0020_001287.png,assets/sample_data_for_grid_1k/waves/0020_001287.wav
427.0,172.0,sad,assets/sample_data_for_grid_1k/mels/0020_001293.png,assets/sample_data_for_grid_1k/waves/0020_001293.wav
412.0,82.0,sad,assets/sample_data_for_grid_1k/mels/0020_001297.png,assets/sample_data_for_grid_1k/waves/0020_001297.wav
337.0,52.0,sad,assets/sample_data_for_grid_1k/mels/0020_001302.png,assets/sample_data_for_grid_1k/waves/0020_001302.wav
352.0,52.0,sad,assets/sample_data_for_grid_1k/mels/0020_001314.png,assets/sample_data_for_grid_1k/waves/0020_001314.wav
397.0,67.0,sad,assets/sample_data_for_grid_1k/mels/0020_001320.png,assets/sample_data_for_grid_1k/waves/0020_001320.wav
322.0,52.0,sad,assets/sample_data_for_grid_1k/mels/0020_001367.png,assets/sample_data_for_grid_1k/waves/0020_001367.wav
367.0,52.0,sad,assets/sample_data_for_grid_1k/mels/0020_001380.png,assets/sample_data_for_grid_1k/waves/0020_001380.wav
382.0,52.0,sad,assets/sample_data_for_grid_1k/mels/0020_001393.png,assets/sample_data_for_grid_1k/waves/0020_001393.wav
262.0,292.0,happy,assets/sample_data_for_grid_1k/mels/0012_000780.png,assets/sample_data_for_grid_1k/waves/0012_000780.wav
247.0,292.0,happy,assets/sample_data_for_grid_1k/mels/0012_000802.png,assets/sample_data_for_grid_1k/waves/0012_000802.wav
262.0,307.0,happy,assets/sample_data_for_grid_1k/mels/0012_000804.png,assets/sample_data_for_grid_1k/waves/0012_000804.wav
277.0,292.0,happy,assets/sample_data_for_grid_1k/mels/0012_000809.png,assets/sample_data_for_grid_1k/waves/0012_000809.wav
277.0,277.0,happy,assets/sample_data_for_grid_1k/mels/0012_000816.png,assets/sample_data_for_grid_1k/waves/0012_000816.wav
277.0,307.0,happy,assets/sample_data_for_grid_1k/mels/0012_000822.png,assets/sample_data_for_grid_1k/waves/0012_000822.wav
262.0,277.0,happy,assets/sample_data_for_grid_1k/mels/0012_000833.png,assets/sample_data_for_grid_1k/waves/0012_000833.wav
247.0,307.0,happy,assets/sample_data_for_grid_1k/mels/0012_000837.png,assets/sample_data_for_grid_1k/waves/0012_000837.wav
247.0,277.0,happy,assets/sample_data_for_grid_1k/mels/0012_000843.png,assets/sample_data_for_grid_1k/waves/0012_000843.wav
262.0,262.0,happy,assets/sample_data_for_grid_1k/mels/0012_000858.png,assets/sample_data_for_grid_1k/waves/0012_000858.wav
292.0,292.0,happy,assets/sample_data_for_grid_1k/mels/0012_000874.png,assets/sample_data_for_grid_1k/waves/0012_000874.wav
262.0,322.0,happy,assets/sample_data_for_grid_1k/mels/0012_000884.png,assets/sample_data_for_grid_1k/waves/0012_000884.wav
277.0,322.0,happy,assets/sample_data_for_grid_1k/mels/0012_000893.png,assets/sample_data_for_grid_1k/waves/0012_000893.wav
292.0,277.0,happy,assets/sample_data_for_grid_1k/mels/0012_000926.png,assets/sample_data_for_grid_1k/waves/0012_000926.wav
292.0,307.0,happy,assets/sample_data_for_grid_1k/mels/0012_000930.png,assets/sample_data_for_grid_1k/waves/0012_000930.wav
217.0,292.0,happy,assets/sample_data_for_grid_1k/mels/0012_000954.png,assets/sample_data_for_grid_1k/waves/0012_000954.wav
292.0,322.0,happy,assets/sample_data_for_grid_1k/mels/0012_000973.png,assets/sample_data_for_grid_1k/waves/0012_000973.wav
247.0,322.0,happy,assets/sample_data_for_grid_1k/mels/0012_000974.png,assets/sample_data_for_grid_1k/waves/0012_000974.wav
277.0,337.0,happy,assets/sample_data_for_grid_1k/mels/0012_000982.png,assets/sample_data_for_grid_1k/waves/0012_000982.wav
262.0,337.0,happy,assets/sample_data_for_grid_1k/mels/0012_000993.png,assets/sample_data_for_grid_1k/waves/0012_000993.wav
